Date,Open,High,Low,Close,Volume,ChangePercentage
2011-03-22,10.53816696436465,10.540012785415362,10.432956807394426,10.496328353881836,325922800,-0.397019810222159
2011-03-23,10.437262339033538,10.466179376866318,10.334821337954773,10.434494018554688,372996400,-0.026523434871395277
2011-03-24,10.51632729874052,10.6439937389429,10.424345917984725,10.61230754852295,404712000,0.9126784195269718
2011-03-25,10.707668968659604,10.830413177630769,10.675367515157681,10.814416885375977,448910000,0.9969295560855885
2011-03-28,10.863946968225118,10.899940069283574,10.78057861328125,10.78057861328125,309355200,-0.7673855108801988
2011-03-29,10.695057850914539,10.796575546264648,10.645837598207933,10.796575546264648,352900800,0.9492019282666014
2011-03-30,10.786730199614139,10.794114304756077,10.688288881570498,10.724896430969238,329406000,-0.5732392254245179
2011-03-31,10.655063131035169,10.760887714928682,10.645834849448057,10.721203804016113,274019200,0.6207440741321902
2011-04-01,10.80118884491193,10.81595458986397,10.560929021945157,10.599690437316895,418661600,-1.8655206430350944
2011-04-04,10.592002323776116,10.600923381579324,10.410192644375106,10.496021270751953,460084800,-0.9061653320138726
2011-04-05,10.366818805680346,10.528631706278462,10.33636316359287,10.425268173217773,482731200,0.5638119912484735
2011-04-06,10.49694434155338,10.579388549927193,10.37143097577057,10.399117469787598,402539200,-0.9319557061813079
2011-04-07,10.40096406926747,10.472641404383733,10.337284471094133,10.400349617004395,373447200,-0.005907647204465578
2011-04-08,10.456951828714537,10.46402706490413,10.27329716365669,10.307443618774414,377535200,-1.4297494373989283
2011-04-11,10.276679826159295,10.326208121874862,10.152398658466607,10.176393508911133,398946800,-0.9758630116400397
2011-04-12,10.166857274346441,10.266529969871792,10.157936216511954,10.225615501403809,425639200,0.5779389389642517
2011-04-13,10.306213363932667,10.340667867580734,10.229305799022121,10.340360641479492,346220000,0.33132709697556134
2011-04-14,10.299445592294743,10.33636119144878,10.215155562939492,10.226229667663574,301800800,-0.7108724831358278
2011-04-15,10.253298495140985,10.263758145207344,10.05333952557348,10.07364273071289,453605600,-1.7521753074216355
2011-04-18,10.03180779948397,10.220384657501864,9.849075630483023,10.208694458007812,609898800,1.7632580493910786
2011-04-19,10.247149533109948,10.397272211183955,10.204388420956565,10.39358139038086,419378400,1.429000882613944
2011-04-20,10.56739331495428,10.636302338175646,10.50556035121875,10.533554077148438,700666400,-0.3202231316398142
2011-04-21,10.92085763955222,10.924857329335959,10.721513889332476,10.78857707977295,753810400,-1.211265306675084
2011-04-25,10.777502188403489,10.8824042930456,10.776270819631984,10.859639167785645,266546000,0.7621151723869265
2011-04-26,10.878405778178402,10.920550795952593,10.747047713618706,10.779964447021484,338800000,-0.9049242431679377
2011-04-27,10.83595281610865,10.83933723234264,10.677831575320202,10.771657943725586,356213200,-0.5933476591692386
2011-04-28,10.64983700241167,10.759352439851927,10.629225743310773,10.667064666748047,360959200,0.16176458224172827
2011-04-29,10.667987478944056,10.888557776788534,10.664603062620197,10.77104377746582,1006345200,0.9660331784713061
2011-05-02,10.759045907570338,10.78150298929839,10.628611155024165,10.652606010437012,442713600,-0.9893060969135934
2011-05-03,10.705209958500921,10.763659319380338,10.632301254372457,10.711669921875,313348000,0.0603441072068738
2011-05-04,10.713514683047324,10.823338978302047,10.671061621737437,10.753814697265625,389250400,0.3761605356463524
