Date,Open,High,Low,Close,Volume,ChangePercentage
2011-03-22,50.30721488473209,50.334367727241066,50.03567264843041,50.144290924072266,36162100,-0.3238580411043011
2011-03-23,49.96326160147824,50.569698074754534,49.61931065016177,50.42487716674805,60365100,0.9239099900078424
2011-03-24,50.805036276954354,51.42957582076192,50.524444245665364,51.320960998535156,69502400,1.0154991697443794
2011-03-25,51.483887520480394,51.79163240944091,51.3481163963378,51.44768142700195,74131100,-0.0703250963013197
2011-03-28,51.67395478215016,51.683004577445715,51.13992708684797,51.16707992553711,37824000,-0.9809097421514621
2011-03-29,51.04942718499455,51.6649169921875,50.89555300679467,51.6649169921875,47994800,1.2056742673380432
2011-03-30,51.91834737768238,51.981706311321574,51.66491164312559,51.90929412841797,44935900,-0.01743747580899149
2011-03-31,51.81878456093784,52.026964416453275,51.72827278125394,51.98170852661133,50004300,0.3144110134074836
2011-04-01,52.2441900302715,52.40711397258315,51.85498321839394,52.008853912353516,68031800,-0.45045414194692684
2011-04-04,52.15367436378075,52.20798349502004,51.610596862598065,51.83687973022461,48659100,-0.607425339481253
2011-04-05,51.737316928885186,52.036011984272974,51.592496025522145,51.70111083984375,55349400,-0.06998060817726999
2011-04-06,52.099381166148994,52.25325189565073,51.529147236341494,51.82783889770508,49532100,-0.521200563933661
2011-04-07,51.80974046914512,52.13558498356954,51.4205335586011,51.7916374206543,60697000,-0.034941399680631736
2011-04-08,52.02695981588785,52.10842179152119,51.27570244309396,51.5472412109375,42782200,-0.9220577305457974
2011-04-11,51.74637083898219,51.85498911474249,51.19424347481404,51.375267028808594,42451700,-0.7171591053763898
2011-04-12,51.13992681357323,51.26664466384874,50.82313218788447,51.02225875854492,50422800,-0.23009038604466714
2011-04-13,51.402424202910446,51.59250100953601,51.0494234326621,51.456729888916016,49979800,0.105648102881683
2011-04-14,51.103721982450736,51.43862311246637,50.89554215862625,51.3662109375,53544100,0.5136396036660577
2011-04-15,51.16709657855477,51.47484151080054,50.94081364169181,51.27571487426758,68530000,0.21228153046763462
2011-04-18,50.759768394541204,50.931742110164166,50.0718666264451,50.913639068603516,69065000,0.30313509877806843
2011-04-19,51.04942230871269,51.2304458618164,50.77788007345123,51.230445861816406,38608400,0.3546045085662371
2011-04-20,52.135564626552714,52.443309425126756,52.07220570797589,52.38900375366211,67397500,0.48611562745082143
2011-04-21,52.895893560796424,52.923049858807296,52.64245779805034,52.805381774902344,43666800,-0.17111306719877828
2011-04-25,52.850631622242624,52.96829969268748,52.751066597466426,52.94114685058594,25376800,0.17126612410289505
2011-04-26,53.07691369079589,53.42991444385333,52.9592456221758,53.239837646484375,49400000,0.30695823166661784
2011-04-27,53.339397794339185,53.6652456759327,53.095011883144046,53.60188674926758,56465500,0.492110833235262
2011-04-28,53.43896192011597,53.61093565351924,53.294141025459936,53.520423889160156,48100000,0.1524392804747201
2011-04-29,53.42086862468554,53.66525457641253,53.38466253121418,53.47517776489258,44831200,0.1016627801179983
2011-05-02,53.5566224223277,53.71049655331881,53.23982781852573,53.3755989074707,48149400,-0.33800397909620106
2011-05-03,53.348448551472536,53.402757683651295,52.796321245266945,53.12216567993164,38100000,-0.42416017276035645
2011-05-04,53.1493325498901,53.28510022815276,52.59720168100006,53.040714263916016,53097200,-0.20436434619780794
2011-05-05,52.778220594259096,53.375607264101454,52.57004075733857,52.75106430053711,72200000,-0.05145359850373738
2011-05-06,53.27602768527308,53.58377245853909,52.77820617190797,52.92302703857422,72507000,-0.6625881508737904
2011-05-09,53.01355086837675,53.33034550741296,52.80537104089543,53.12216567993164,40022000,0.20488122333960435
2011-05-10,53.276038332839775,53.65619188901419,53.203626158633696,53.574729919433594,38053600,0.5606490195981836
2011-05-11,53.49326115309119,53.68334135982963,52.8234658908005,53.185516357421875,61900000,-0.5752963813303265
2011-05-12,53.022600783327086,53.57472805482096,52.714855959266984,53.5023193359375,66100000,0.9047435348762853
2011-05-13,53.37560350019492,53.46611526541154,52.85062559409148,52.86872863769531,63506600,-0.9496377169726175
2011-05-16,52.62435096564813,52.787274930782885,51.83688743603216,51.95455551147461,73115300,-1.2727861567561052
2011-05-17,51.68301351402529,52.108426475327164,51.5743986876855,52.0993766784668,63136000,0.8056093020359913
2011-05-18,52.0269614501278,52.62434813926945,51.96360251740087,52.533836364746094,42351100,0.9742543106311828
2011-05-19,52.69675542724837,52.80537023715006,52.36185429644747,52.68770217895508,35015800,-0.017179896978268643
2011-05-20,52.63340640483388,52.687712093602556,52.217043225055846,52.28945541381836,44703300,-0.6534841928527154
2011-05-23,51.574389696509755,51.728263838735096,51.27569811294669,51.52008056640625,43700000,-0.10530251627423545
2011-05-24,51.64681268475433,51.655862481932026,51.19424686419926,51.20329666137695,39314800,-0.8587481014260132
2011-05-25,51.13993866391422,51.6468136352737,51.11278581907822,51.402427673339844,41369000,0.5132759566855742
2011-05-26,51.24854280022421,51.86403247527508,51.2394930047687,51.71921157836914,40564100,0.9184042168373109
2011-05-27,51.809734764090685,52.03601766610351,51.76447542144566,51.98170852661133,30127200,0.33193330038014096
2011-05-31,52.4704665731279,52.82346725463868,52.19892440014839,52.82346725463867,47590100,0.6727607062894997
2011-06-01,52.69676517385664,52.823483050979654,51.62870956267236,51.67396545410156,51795000,-1.9409155692586957
2011-06-02,51.7735200899067,51.96359686742051,51.492928094908336,51.782569885253906,50198100,0.017479582866867457
2011-06-03,51.18518883660244,51.58344893131143,50.93175310564427,51.0041618347168,57773700,-0.35367067309946815
2011-06-06,50.88648645069842,51.16707496408539,50.56063860681485,50.587791442871094,50175600,-0.5869829667189119
2011-06-07,50.72357062764857,50.922697211858626,50.46108166118679,50.49728775024414,46311100,-0.4461099141965499
2011-06-08,50.38866288799452,50.4791780987909,49.99040631889718,50.13522720336914,46426400,-0.5029617181720513
2011-06-09,50.15333398075507,50.47012861013043,49.99041004198988,50.225746154785156,45307500,0.1443815760241794
2011-06-10,49.990414310423205,50.08997933181468,49.41113067993039,49.45638656616211,53740600,-1.0682602887524948
2011-06-13,49.483539407340594,49.718875540230044,49.28441281736043,49.45638656616211,37736800,-0.05487247174250495
2011-06-14,49.83655293591384,50.2076567969679,49.809396636849,50.089988708496094,40565300,0.5085339126647666
2011-06-15,49.610260023382345,49.918004879343876,49.04002619705305,49.139591217041016,59022400,-0.9487327946265423
2011-06-16,49.166745936659005,49.32966989326466,48.53315315572622,48.94951629638672,66316200,-0.4418222848267018
2011-06-17,49.34957251977532,49.53100199816084,48.651057954245545,48.79620361328125,70337000,-1.1213246199292326
2011-06-20,48.66012185809325,49.19534705659988,48.66012185809325,49.050201416015625,37402900,0.8016411447960605
2011-06-21,49.22256114583314,50.156939458246825,49.01391450223846,50.102508544921875,55892800,1.7876912103002702
2011-06-22,49.89387795028524,50.184169326970476,49.730588618331524,49.739662170410156,36833300,-0.3090875799005699
2011-06-23,49.20443630465559,50.22952620435435,49.04114697433176,50.20231246948242,80743300,2.028020722864004
2011-06-24,49.96644207928675,50.01179944855949,49.23164023910473,49.33142852783203,56298300,-1.2708800647584224
2011-06-27,49.38585326020006,50.374659082154864,49.27699488784635,50.12065505981445,49968900,1.4878791214620366
2011-06-28,50.229526419512254,50.8736136521246,50.156955306027555,50.864540100097656,47028800,1.2642239054412496
2011-06-29,50.982474021243036,51.17297709461083,50.71032627921101,51.07318878173828,65407300,0.17793322555795785
2011-06-30,51.254605904322304,51.78983113094854,51.22739217670333,51.753543853759766,50347200,0.9734499770983241
2011-07-01,51.78076840401597,52.606285044432404,51.63561927462382,52.53371047973633,53203900,1.4540959876175943
2011-07-05,52.588136782914475,52.85121090546002,52.461134766400335,52.796783447265625,43128800,0.3967561452356643
2011-07-06,52.73328631771896,53.05986493308794,52.560923459304405,52.969146728515625,49282700,0.4472704571750097
2011-07-07,53.36829866260922,53.84909302371704,53.28665401067151,53.69487380981445,54799800,0.6119272215699042
2011-07-08,53.23222333485703,53.55880194411496,52.95100209676368,53.54972839355469,69519500,0.5964527476156526
2011-07-11,52.987286656130664,53.25943432968441,52.397630479643034,52.579063415527344,52080800,-0.7704173328454218
2011-07-12,52.56999600265777,52.678854385512864,52.125485460135586,52.17991638183594,84000700,-0.7420194987310031
2011-07-13,52.560914248552166,52.92378008216162,52.20712196408273,52.39762496948242,82378100,-0.3106667404938489
2011-07-14,52.533720454281465,52.77865446581762,51.59027169737473,51.78984832763672,98774200,-1.415989806570269
2011-07-15,52.37042398679634,52.47928237915039,51.98941788328421,52.47928237915039,68281500,0.20786234684961993
2011-07-18,52.18899315970685,52.42485705675466,51.69005509209252,52.19806671142578,59512200,0.017385948970442627
2011-07-19,52.69699922263517,53.43180110981934,52.69699922263517,53.38644027709961,73904600,1.308311791249586
2011-07-20,53.68580794396875,53.69487803465522,53.068937960912756,53.15965270996094,57085500,-0.9800639203510764
2011-07-21,53.214070536619225,53.812796730374835,52.92377925846771,53.51343536376953,70148800,0.5625670506530759
2011-07-22,53.486227945574605,54.157528811741116,53.449940664042224,54.066810607910156,43620400,1.0854806641558805
2011-07-25,53.64045312409973,54.25732313653448,53.540664819066755,53.95795822143555,48916100,0.5919135257885595
2011-07-26,53.921665613748175,54.27546142227583,53.81280722834118,54.09402847290039,40918900,0.31965418202561807
2011-07-27,53.740243226954306,53.78560060515594,52.56093063043488,52.69700622558594,83969500,-1.9412584289255976
2011-07-28,52.724218706481196,53.45902067383837,52.515572003278905,52.7877197265625,61031900,0.12043994513189107
2011-07-29,52.361344791077684,53.168717693358836,52.107337305692106,52.61534881591797,82860500,0.4850983599710117
