Date,Open,High,Low,Close,Volume,ChangePercentage
2020-11-12,36.47999954223633,48.56999969482422,35.599998474121094,44.72999954223633,166146200,22.61513186272987
2020-11-13,47.959999084472656,51.27000045776367,38.0,41.9900016784668,92071900,-12.447868056650325
2020-11-16,40.529998779296875,45.4900016784668,39.0,44.099998474121094,39098400,8.808289667770259
2020-11-17,46.279998779296875,47.099998474121094,42.400001525878906,42.90999984741211,28768600,-7.28176106476545
2020-11-18,43.290000915527344,43.970001220703125,40.099998474121094,42.18000030517578,26428600,-2.5641039197886117
2020-11-19,41.720001220703125,48.189998626708984,41.060001373291016,48.11000061035156,35122700,15.316393103261621
2020-11-20,48.65999984741211,56.77000045776367,48.29999923706055,53.88999938964844,79526200,10.74804677072862
2020-11-23,56.75,73.05999755859375,56.540000915527344,72.16999816894531,100012200,27.171802940872798
2020-11-24,72.16999816894531,74.48999786376953,62.77000045776367,70.62999725341797,99907800,-2.133851953165221
2020-11-25,64.6500015258789,67.19000244140625,63.0099983215332,64.2699966430664,49197400,-0.5877878945762854
2020-11-27,65.29000091552734,68.41999816894531,61.150001525878906,64.27999877929688,26582800,-1.5469476521178436
2020-11-30,62.7599983215332,62.79999923706055,55.5,58.7599983215332,38926500,-6.37348646745834
2020-12-01,61.790000915527344,63.349998474121094,51.29999923706055,52.36000061035156,49213900,-15.2613694213526
2020-12-02,47.0099983215332,57.380001068115234,46.0099983215332,56.0,60694200,19.123594978621547
2020-12-03,56.959999084472656,57.54999923706055,51.45000076293945,51.81999969482422,32475600,-9.023875477992425
2020-12-04,50.34000015258789,52.91999816894531,48.400001525878906,49.34000015258789,27406400,-1.986491849362046
2020-12-07,46.06999969482422,51.08000183105469,46.0,48.29999923706055,37935200,4.840459207745251
2020-12-08,50.04999923706055,51.97999954223633,48.15999984741211,48.689998626708984,26377400,-2.7172839781874005
2020-12-09,47.040000915527344,47.709999084472656,43.54999923706055,44.650001525878906,57540500,-5.080780916523169
2020-12-10,42.939998626708984,45.08000183105469,42.84000015258789,44.79999923706055,27260400,4.331627083925031
2020-12-11,44.18000030517578,46.83000183105469,43.650001525878906,44.310001373291016,22730900,0.29425320782536185
2020-12-14,45.93000030517578,48.099998474121094,44.29999923706055,47.16999816894531,34420400,2.699755836121337
2020-12-15,48.599998474121094,51.2400016784668,47.25,49.4900016784668,35698900,1.8312823709647212
2020-12-16,50.540000915527344,51.06999969482422,46.75,47.400001525878906,22522900,-6.212899352527988
2020-12-17,47.0099983215332,47.88999938964844,45.220001220703125,46.380001068115234,20787400,-1.3401346009608235
2020-12-18,46.060001373291016,48.790000915527344,44.61000061035156,46.380001068115234,24368900,0.6947453002243681
2020-12-21,45.11000061035156,47.880001068115234,45.02000045776367,46.970001220703125,18790900,4.123255564587026
2020-12-22,47.41999816894531,47.4900016784668,43.75,45.04999923706055,19407600,-4.997889125682937
2020-12-23,44.77000045776367,44.959999084472656,43.08000183105469,43.79999923706055,13495200,-2.166632143812978
2020-12-24,43.040000915527344,44.20000076293945,41.63999938964844,41.869998931884766,15453300,-2.718406037999135
2020-12-28,41.790000915527344,41.86000061035156,37.5,38.0099983215332,30945500,-9.045232139704636
2020-12-29,38.75,41.81800079345703,37.599998474121094,41.54999923706055,24437000,7.225804482736896
2020-12-30,42.83000183105469,43.2400016784668,41.16400146484375,42.290000915527344,20341500,-1.2608005894032115
2020-12-31,42.779998779296875,44.65999984741211,41.95000076293945,42.83000183105469,21960200,0.11688418229224257
2021-01-04,45.599998474121094,47.689998626708984,43.47999954223633,44.099998474121094,39630300,-3.289473794283743
2021-01-05,44.130001068115234,44.9900016784668,41.619998931884766,42.34000015258789,22844800,-4.056199574444727
2021-01-06,41.56999969482422,43.970001220703125,40.599998474121094,41.22999954223633,23483800,-0.8178978953185397
2021-01-07,42.400001525878906,45.4900016784668,42.06999969482422,44.9900016784668,19662000,6.108490706084244
2021-01-08,47.91999816894531,47.95000076293945,44.02000045776367,45.45000076293945,22085400,-5.154418823844088
2021-01-11,46.310001373291016,47.2400016784668,43.599998474121094,44.36000061035156,21540000,-4.210755139523928
2021-01-12,45.54999923706055,54.75,45.36000061035156,54.29999923706055,57973500,19.20966003635143
2021-01-13,53.70000076293945,54.7599983215332,50.34000015258789,51.65999984741211,28490600,-3.7988843324844623
2021-01-14,52.0,52.040000915527344,49.5099983215332,50.310001373291016,17764400,-3.249997359055739
2021-01-15,49.33000183105469,49.66999816894531,46.65999984741211,47.81999969482422,19804600,-3.061021853195793
2021-01-19,49.970001220703125,54.7400016784668,49.849998474121094,53.84000015258789,35241600,7.744644461368118
2021-01-20,55.970001220703125,58.369998931884766,50.810001373291016,52.459999084472656,32728400,-6.271220403211515
2021-01-21,53.29999923706055,55.68000030517578,50.529998779296875,54.310001373291016,21380100,1.8949383690200772
2021-01-22,54.58000183105469,57.58000183105469,54.20000076293945,56.38999938964844,22148300,3.316228468068511
2021-01-25,58.470001220703125,60.040000915527344,51.65999984741211,54.650001525878906,23297900,-6.533264263848911
2021-01-26,54.75,56.380001068115234,52.869998931884766,54.0,12374800,-1.36986301369863
2021-01-27,51.95000076293945,53.060001373291016,49.400001525878906,49.959999084472656,17383200,-3.830609526932754
2021-01-28,49.720001220703125,51.2599983215332,47.7599983215332,50.15999984741211,14453400,0.8849529684359129
2021-01-29,50.0099983215332,51.0,47.04999923706055,48.18000030517578,13688000,-3.6592643026933778
2021-02-01,51.11000061035156,51.34000015258789,47.630001068115234,49.27000045776367,15679300,-3.6000785181270887
2021-02-02,50.130001068115234,50.130001068115234,46.029998779296875,47.0099983215332,18144000,-6.223823419318622
2021-02-03,46.9900016784668,47.9900016784668,45.86000061035156,47.52000045776367,13241500,1.1278969150148963
2021-02-04,47.95000076293945,48.349998474121094,46.939998626708984,48.130001068115234,9469600,0.37539166279826935
2021-02-05,48.45000076293945,48.5,46.459999084472656,46.93000030517578,10125000,-3.1372557973752517
2021-02-08,46.5,48.349998474121094,45.599998474121094,47.61000061035156,14494400,2.387098086777554
2021-02-09,47.560001373291016,49.16999816894531,46.08000183105469,48.75,23543800,2.5020996474934285
2021-02-10,48.720001220703125,51.189998626708984,47.119998931884766,47.77000045776367,20108400,-1.9499194153052666
2021-02-11,48.11000061035156,48.83000183105469,46.29999923706055,47.130001068115234,11016200,-2.0369975676646885
2021-02-12,46.900001525878906,47.209999084472656,45.880001068115234,46.88999938964844,8047000,-0.021326515789023337
2021-02-16,47.029998779296875,47.349998474121094,44.43000030517578,45.0099983215332,14971700,-4.29513185242288
2021-02-17,44.22999954223633,44.369998931884766,41.90999984741211,43.40999984741211,15330800,-1.85394461521796
2021-02-18,41.95000076293945,42.06999969482422,39.880001068115234,41.150001525878906,16922000,-1.9070303277975214
2021-02-19,42.459999084472656,42.58000183105469,40.65999984741211,40.880001068115234,14145000,-3.721144725448703
2021-02-22,39.7400016784668,40.470001220703125,37.79999923706055,38.0,22724800,-4.378464028625395
2021-02-23,36.400001525878906,38.040000915527344,32.720001220703125,37.90999984741211,35934000,4.148346863281465
2021-02-24,37.83000183105469,39.08000183105469,35.75,38.709999084472656,17572200,2.326188767708645
2021-02-25,38.0,38.0099983215332,34.75,35.400001525878906,22154900,-6.842101247687089
2021-02-26,34.97999954223633,35.81999969482422,33.0,34.11000061035156,20753900,-2.4871324850484693
2021-03-01,35.0099983215332,35.81999969482422,34.72999954223633,35.5,14051900,1.399604975603261
2021-03-02,33.540000915527344,33.77000045776367,31.3799991607666,31.5,28334200,-6.082292366852397
2021-03-03,32.4900016784668,32.65999984741211,29.790000915527344,30.030000686645508,22284400,-7.571563141690108
2021-03-04,29.8700008392334,31.3799991607666,27.34000015258789,29.360000610351562,37789200,-1.7073994461090376
2021-03-05,29.219999313354492,29.899999618530273,25.270000457763672,28.030000686645508,40453200,-4.072548441728116
2021-03-08,29.440000534057617,30.649999618530273,26.899999618530273,26.920000076293945,40788000,-8.559784008320289
2021-03-09,29.489999771118164,31.658000946044922,28.139999389648438,29.969999313354492,41859700,1.6276688571100932
2021-03-10,32.04999923706055,32.46799850463867,30.1200008392334,30.700000762939453,29811100,-4.212163826075986
2021-03-11,32.689998626708984,35.0,32.16999816894531,34.810001373291016,31546800,6.485172332952953
2021-03-12,32.970001220703125,35.27000045776367,32.779998779296875,35.150001525878906,25023300,6.612072261031267
2021-03-15,36.09000015258789,36.34000015258789,34.54999923706055,35.369998931884766,19605900,-1.9950158427790867
2021-03-16,35.7400016784668,37.38999938964844,34.81999969482422,35.93000030517578,18947300,0.5316133681757989
2021-03-17,34.5,36.61899948120117,33.58000183105469,36.119998931884766,16228900,4.695649077926857
2021-03-18,35.130001068115234,36.79999923706055,34.90999984741211,35.0,14909700,-0.3700571140409848
2021-03-19,34.93000030517578,37.70000076293945,34.650001525878906,37.47999954223633,26145800,7.30031266756874
2021-03-22,38.060001373291016,38.38999938964844,36.77000045776367,37.849998474121094,9957509,-0.5517679758080447
