date,daily_changes_5,daily_changes_4,daily_changes_3,daily_changes_2,daily_changes_1,daily_changes_0,intra_day_changes,last_minute_changes_5,last_minute_changes_4,last_minute_changes_3,last_minute_changes_2,last_minute_changes_1,last_minute_changes_5min,day_of_week,followed_by_weekend,percentile_AH_gain,max_AH_gain,day-of-week
2021-04-05,1.6142692159630492,-0.042935798353289874,-0.25014528640372163,0.3723592887177738,1.0826498422712985,1.4405552504119392,0.701397838802415,-0.006147037128098663,0.0098362268233816,0.00737771438409108,0.006148473334065558,0.08245747901642661,0.10584094321510494,0,0,0.02953409957912621,0.054145849228414374,Monday
2021-04-01,0.5600289047176522,1.6142692159630492,-0.042935798353289874,-0.25014528640372163,0.3723592887177738,1.0826498422712985,0.5901705216102923,-0.03247888872232935,0.021240707190598996,-0.027480420200610475,-0.03371459967034386,-0.03495106850409086,-0.07489514679449055,0,1,0.08688270834372505,0.12732810705547284,Thursday
2021-03-31,-0.5211676208569671,0.5600289047176522,1.6142692159630492,-0.042935798353289874,-0.25014528640372163,0.3723592887177738,0.24793179345764116,0.07058586266007177,0.07820975351313224,-0.04287083270288392,0.0012609227432623733,-0.051671119624939275,-0.015123254524374219,0,0,0.006561514195586236,0.3155078864353329,Wednesday
2021-03-30,-0.7718958577469887,-0.5211676208569671,0.5600289047176522,1.6142692159630492,-0.042935798353289874,-0.25014528640372163,0.08366079350994653,0.08250929816322763,0.06986433616177462,-0.01270099321767251,0.021596351486981562,-0.03936607913852531,0.039366079138510875,0,0,-0.057247074319874136,0.02026445108669156,Tuesday
2021-03-29,0.780487804878054,-0.7718958577469887,-0.5211676208569671,0.5600289047176522,1.6142692159630492,-0.042935798353289874,0.37281257925436734,0.048048743314304906,0.06320341940869145,-0.07202881152461617,-0.018951358180666743,0.027803053280763736,-2.5275502976164683e-05,0,0,0.051039745306631384,0.07580160194052389,Monday
2021-03-26,-0.16150491426123337,0.780487804878054,-0.7718958577469887,-0.5211676208569671,0.5600289047176522,1.6142692159630492,1.266017033683723,-0.11664173238328969,-0.1392687126506663,-0.08096346523631039,-0.0493127821260114,-0.01896285808196724,-0.2882354428459423,0,1,0.011112794867919272,0.07829469111481595,Friday
2021-03-25,-1.4626655254463088,-0.16150491426123337,0.780487804878054,-0.7718958577469887,-0.5211676208569671,0.5600289047176522,0.95344197735574,0.12310848935624986,0.0076948726498506466,0.03592230518563784,0.0038489665524917443,-0.0064145327654421165,0.04105300969876537,0,0,0.09495701270370963,0.12832028743744386,Thursday
2021-03-24,0.3232813052139936,-1.4626655254463088,-0.16150491426123337,0.780487804878054,-0.7718958577469887,-0.5211676208569671,-0.8672960319287708,0.05538382277177533,0.0747596091876888,-0.005155569303735677,0.01031220191291873,0.04100781211716159,0.12096015020722978,0,0,0.08568184164343802,0.11613502632393637,Wednesday
2021-03-23,-0.13367972346137028,0.3232813052139936,-1.4626655254463088,-0.16150491426123337,0.780487804878054,-0.7718958577469887,-0.5768690813487483,-0.053902820914289266,0.06164119686656023,-0.09237638243821221,0.09631808083013343,-0.001284224585194291,0.06421122925977295,0,0,0.11912402762446547,0.16944365998306207,Tuesday
2021-03-22,0.6039229617882614,-0.13367972346137028,0.3232813052139936,-1.4626655254463088,-0.16150491426123337,0.780487804878054,0.5919585885247167,-0.04199776945745675,0.0330946982242543,0.0076437015898829785,-0.04584118575867336,0.024199814043541143,0.01907964286169519,0,0,0.06929230142150898,0.09171039894022438,Monday
2021-03-19,0.14993646763661053,0.6039229617882614,-0.13367972346137028,0.3232813052139936,-1.4626655254463088,-0.16150491426123337,-0.19218449711723254,0.03328980051727112,0.058932048785492006,0.02050230650947824,-0.030744004919041952,0.11028751699197385,0.1590192105465656,0,1,0.034403080872903134,0.09227214377406771,Friday
2021-03-18,1.0217963187984036,0.14993646763661053,0.6039229617882614,-0.13367972346137028,0.3232813052139936,-1.4626655254463088,-0.7606298014830086,0.08563613579078366,-0.043438266394876496,-0.04086636700773567,0.005108556708012464,-0.028063641859190375,-0.10722405122562609,0,0,0.2161416418393347,0.2784803658535112,Thursday
2021-03-17,0.6225362302402333,1.0217963187984036,0.14993646763661053,0.6039229617882614,-0.13367972346137028,0.3232813052139936,0.6690658421061201,-0.00627646877340428,0.005016385306923352,-0.010082169689763651,-0.037793847124148856,-0.04784929985855067,-0.09068701502065876,0,0,0.02013997282469941,0.05286742847539908,Wednesday
2021-03-16,1.4067166133719122,0.6225362302402333,1.0217963187984036,0.14993646763661053,0.6039229617882614,-0.13367972346137028,-0.2896068900064929,0.005045281277445681,0.034067251395585384,0.09092860847520934,-0.03153722647837917,-0.025268844492337777,0.06815772200032233,0,0,0.09799464564377527,0.19432237201443806,Tuesday
2021-03-15,-0.48358294571882354,1.4067166133719122,0.6225362302402333,1.0217963187984036,0.14993646763661053,0.6039229617882614,0.5248478702210517,-0.0492449113608652,-0.059311232546419505,-0.018925534312110196,-0.02774974768509956,-0.0037839134206333795,-0.10973348641428016,0,0,0.04388730553851967,0.0655787322306499,Monday
2021-03-12,1.8222599740578398,-0.48358294571882354,1.4067166133719122,0.6225362302402333,1.0217963187984036,0.14993646763661053,0.5382927700851452,0.0076207894552643585,-0.05839193681115959,-0.0545539895515221,-0.02283133989822937,0.03425874244224906,-0.10150738473110173,0,1,0.06901976720699259,0.1141871147596806,Friday
2021-03-11,-1.237383667634021,1.8222599740578398,-0.48358294571882354,1.4067166133719122,0.6225362302402333,1.0217963187984036,0.3212318986714994,-0.024128209543978773,0.03557000929732839,0.04575379365557421,0.0038129616254317907,-0.0012709710545977361,0.08388408730843894,0,0,0.001016518450580535,0.025412960754664548,Thursday
2021-03-10,-1.3193636010727439,-1.237383667634021,1.8222599740578398,-0.48358294571882354,1.4067166133719122,0.6225362302402333,0.02565353617352611,0.04105090314777438,0.03593244689526502,-0.002566537550386217,-0.012831040669670519,0.01539962002440567,0.03593244689526502,0,0,0.1643305000419344,0.22337754742128774,Wednesday
2021-03-09,-0.7624768947053228,-1.3193636010727439,-1.237383667634021,1.8222599740578398,-0.48358294571882354,1.4067166133719122,0.3577632020923928,-0.15455154304442015,0.1767582281822458,0.052926445218385465,-0.02968163221941198,0.06069058134703786,0.26084037084074463,0,0,0.00826638439299101,0.06716437205921036,Tuesday
2021-03-08,2.419015565896517,-0.7624768947053228,-1.3193636010727439,-1.237383667634021,1.8222599740578398,-0.48358294571882354,-0.6971541542623879,0.04702440033970028,0.12293688369848298,0.005231630572398118,0.002615883712892549,-0.006539281632216021,0.12424634786273119,0,0,0.19018179919379075,0.311730497343128,Monday
2021-03-05,-0.5413321478460378,2.419015565896517,-0.7624768947053228,-1.3193636010727439,-1.237383667634021,1.8222599740578398,0.8293029124188787,0.11713869235641183,0.14076429796798798,-0.10416124167261079,-0.024732176415261084,0.11859458887600034,0.13032372408841275,0,1,0.07638264297519734,0.12382851684543594,Friday
2021-03-04,-2.391770471611919,-0.5413321478460378,2.419015565896517,-0.7624768947053228,-1.3193636010727439,-1.237383667634021,-1.1700201997743929,0.10299127100713279,-0.02660565092489774,0.14787972429016585,-0.09184080922601692,-0.1461988304417284,-0.11695906440672282,0,0,0.0902503117692828,0.13537546786696322,Thursday
2021-03-03,1.0993548388095677,-2.391770471611919,-0.5413321478460378,2.419015565896517,-0.7624768947053228,-1.3193636010727439,-1.1070206366374895,0.01125713390869716,-0.006544416863853203,-0.03140333662588047,0.014526152813339162,0.07845037579922574,0.0550069411922765,0,0,0.014680823026892841,0.08126884256373848,Wednesday
2021-03-02,0.10074655782962418,1.0993548388095677,-2.391770471611919,-0.5413321478460378,2.419015565896517,-0.7624768947053228,-0.841392401871488,-0.009014363289115911,0.010306881593451844,0.015501472520810104,0.023257616950121594,0.043950362038856626,0.0930455016137575,0,0,0.12986677011742598,0.16815418437156723,Tuesday
2021-03-01,-0.7461155840004018,0.10074655782962418,1.0993548388095677,-2.391770471611919,-0.5413321478460378,2.419015565896517,1.0873796487653007,-0.023098837438533776,0.07702974948583335,0.015439155224299035,0.0025689770995323776,0.024411239303975447,0.11948659307462887,0,0,0.05493941248017807,0.10269049067253712,Monday
2021-02-26,-0.18682021746456862,-0.7461155840004018,0.10074655782962418,1.0993548388095677,-2.391770471611919,-0.5413321478460378,-1.0588204686656664,0.19233285355782664,-0.013082155751299554,0.0026164994516602673,0.08379815126014946,0.013095175811838616,0.08642815999031273,0,1,0.009465713011008587,0.1525031552091919,Friday
2021-02-25,-0.42810182711210304,-0.18682021746456862,-0.7461155840004018,0.10074655782962418,1.0993548388095677,-2.391770471611919,-2.0843469131686416,0.00652477447527183,0.07443779881394645,0.013060968413735012,0.01306267478767085,0.015677667304829248,0.11627603157162256,0,0,0.25837495728563203,0.36611836082150634,Thursday
2021-02-24,0.02293928743230683,-0.42810182711210304,-0.18682021746456862,-0.7461155840004018,0.10074655782962418,1.0993548388095677,1.4134092674596694,-0.02805728783563711,0.001275347309147567,-0.0025506298154147925,-0.025499796146826906,0.0676201533071948,0.040827262176119095,0,0,0.09699816218029995,0.1557075759805797,Wednesday
2021-02-23,-0.08912882935311685,0.02293928743230683,-0.42810182711210304,-0.18682021746456862,-0.7461155840004018,0.10074655782962418,0.7356955311470835,-0.04900873956042171,0.0748194013013922,0.0,-0.06703449689963091,0.0038675242385837268,0.011602572974414593,0,0,0.011870967788837974,0.09806451632514226,Tuesday
2021-02-22,0.5016251632403753,-0.08912882935311685,0.02293928743230683,-0.42810182711210304,-0.18682021746456862,-0.7461155840004018,0.0,0.074902497467321,-0.049049979315915086,0.0749218488769423,-0.00774993561684845,-0.010358007354369746,0.0077233021758511666,0,0,0.055281444678929335,0.11366278326550573,Monday
2021-02-19,0.1614970518258891,0.5016251632403753,-0.08912882935311685,0.02293928743230683,-0.42810182711210304,-0.18682021746456862,-0.5431595052122205,0.05129125743997944,0.0654391478913912,-0.016036434678094298,-0.012186205272200315,-0.020519923577197084,0.016672437809981913,0,1,-0.04820265628100016,0.012819855207804253,Friday
2021-02-18,-0.038436899385239504,0.1614970518258891,0.5016251632403753,-0.08912882935311685,0.02293928743230683,-0.42810182711210304,0.27715759481835794,0.0038385261048884613,-0.019188947147394535,0.033271908101882096,-0.002559311866061494,0.01023829609761545,0.021756379528453235,0,0,0.03889955211837027,0.07421625091429643,Thursday
2021-02-17,-0.07169743686521586,-0.038436899385239504,0.1614970518258891,0.5016251632403753,-0.08912882935311685,0.02293928743230683,0.4659378919454296,0.021658534146099695,-0.017833258976289967,0.001273820219482364,-0.007642338496878976,0.040775758839035406,0.01656515193249423,0,0,-0.01223148083306381,0.007644675424804848,Wednesday
2021-02-16,0.7351423855181344,-0.07169743686521586,-0.038436899385239504,0.1614970518258891,0.5016251632403753,-0.08912882935311685,-0.3859239323689965,-0.036937969870157725,0.037971360884655185,-0.03286372998497783,-0.01782985221518327,-0.002547056941402226,-0.01528234113730708,0,0,-0.0015292858629263773,0.06881786204122055,Tuesday
2021-02-12,0.3910194991244284,0.7351423855181344,-0.07169743686521586,-0.038436899385239504,0.1614970518258891,0.5016251632403753,0.7362372376196491,0.02547154180926478,-0.011460879979808554,0.006367561005242874,-0.020372044475802212,-0.004303409302182754,-0.029767368903631727,0,1,0.09167536740036836,0.10695459517267196,Friday
2021-02-11,1.128685906004773,0.3910194991244284,0.7351423855181344,-0.07169743686521586,-0.038436899385239504,0.1614970518258891,-0.15077174694624013,-0.026889981483062438,-0.002560885107830606,-0.033715484669598866,0.01618195471908656,-0.03493773903004476,-0.05503013847606505,0,0,-0.03787781839110959,0.0076779363685618735,Thursday
2021-02-10,0.08387062961091203,1.128685906004773,0.3910194991244284,0.7351423855181344,-0.07169743686521586,-0.038436899385239504,-0.4796163067684524,0.0,0.0,0.05262685003006988,-0.04811115596710436,-0.026293849966979203,-0.021804655982292764,0,0,0.08203024845258797,0.1281722634804419,Wednesday
2021-02-09,1.4248498058442902,0.08387062961091203,1.128685906004773,0.3910194991244284,0.7351423855181344,-0.07169743686521586,0.18226626283077157,0.01537791207398584,0.030765286522594346,0.03639319102173494,-0.04919251472107875,-0.007689744385093654,0.010252992599154853,0,0,0.08968609865124862,0.10249839853201823,Tuesday
2021-02-08,1.6180880088059215,1.4248498058442902,0.08387062961091203,1.128685906004773,0.3910194991244284,0.7351423855181344,0.3211056309327082,-0.029970132417614568,-0.0025636753509198397,-0.011535207801074868,0.03846548360117097,-0.02307396495626798,0.0012818869705903573,0,0,-0.012803113790151617,0.02304560451399919,Monday
2021-02-05,-1.962394067864129,1.6180880088059215,1.4248498058442902,0.08387062961091203,1.128685906004773,0.3910194991244284,-0.14166859854259248,-0.01806777993358999,-0.021934634835580086,-0.001290256020021465,-0.019350094796246074,-0.04255209414000499,-0.08510418828000998,0,1,0.07893107703649006,0.1083367725400265,Friday
2021-02-04,0.8439269309196559,-1.962394067864129,1.6180880088059215,1.4248498058442902,0.08387062961091203,1.128685906004773,0.8118832561112198,-0.02464332047746072,-0.01685837658187269,-0.010373309481764768,0.010374385648894958,-0.047958522294103224,-0.06480881384768447,0,0,0.05955926144056122,0.0802755263120312,Thursday
2021-02-03,-2.4463955397161747,0.8439269309196559,-1.962394067864129,1.6180880088059215,1.4248498058442902,0.08387062961091203,-0.16993019808399876,0.003896800278239675,-0.0065378280404755525,0.014385290494859678,0.020928437837130057,-0.02092405875849978,0.007846521968828448,0,0,0.22940344636621535,0.26973236276351464,Wednesday
2021-02-02,-0.14828303840643395,-2.4463955397161747,0.8439269309196559,-1.962394067864129,1.6180880088059215,1.4248498058442902,0.5137121628766177,0.06543474857890076,0.06335477553629944,-0.037150487130970876,0.010499583821036208,0.06285369947604277,0.09955984064033806,0,0,0.1514913248004647,0.235886145649238,Tuesday
2021-02-01,0.40223580408982007,-0.14828303840643395,-2.4463955397161747,0.8439269309196559,-1.962394067864129,1.6180880088059215,0.6797987368110003,-0.030496698388336,0.04244819995981405,0.026537165451147354,-0.010640271019040965,0.05445156817426869,0.1128323576418716,0,0,-0.0802807166659973,0.035807326402297834,Monday
2021-01-29,-0.34877667865822526,0.40223580408982007,-0.14828303840643395,-2.4463955397161747,0.8439269309196559,-1.962394067864129,-1.4692182799858104,0.09549299945264052,-0.10345568868835184,-0.026864388449992064,0.17761989341365594,0.21846427699036625,0.2656633493249417,0,1,-0.015127367092202405,0.3700802291192906,Friday
2021-01-28,0.08857395918537667,-0.34877667865822526,0.40223580408982007,-0.14828303840643395,-2.4463955397161747,0.8439269309196559,0.3348036351047537,0.06364668281924693,0.16709058515688874,0.012720493014537069,-0.009255219255714502,0.07274601797155714,0.2434305637067794,0,0,0.06567796588051196,0.19862288115839147,Thursday
2021-01-27,1.3812957241345083,0.08857395918537667,-0.34877667865822526,0.40223580408982007,-0.14828303840643395,-2.4463955397161747,-1.5305317412926043,0.04411115991870323,-0.02271876815628488,-0.07344791209258333,0.11631638033208279,-0.026732249670173378,-0.0066830623504941745,0,0,-0.11804294427692436,0.21365238744232726,Wednesday
2021-01-26,0.785242759727348,1.3812957241345083,0.08857395918537667,-0.34877667865822526,0.40223580408982007,-0.14828303840643395,-0.3996159533799867,0.011724245780816198,-0.00781555289034392,0.009118976563804455,0.027364415755362304,0.002606202829719456,0.03127443317211181,0,0,0.2516739180369339,0.28919052692546987,Tuesday
2021-01-25,-0.7319328841649763,0.785242759727348,1.3812957241345083,0.08857395918537667,-0.34877667865822526,0.40223580408982007,0.1772125509387838,-0.046864016147381206,-0.03383478224426297,0.0,-0.03902489784604156,-0.006503726541915305,-0.07934546490741154,0,0,0.028616024875945854,0.0832466181626192,Monday
2021-01-22,-0.344954708140755,-0.7319328841649763,0.785242759727348,1.3812957241345083,0.08857395918537667,-0.34877667865822526,0.17530547638698038,0.026068482050449027,0.016947384801558277,-0.018247699433467164,0.011732040242460383,0.027382256218384127,0.03781359195800938,0,1,0.020372982239477935,0.06268609913788363,Friday
2021-01-21,0.2507853539741325,-0.344954708140755,-0.7319328841649763,0.785242759727348,1.3812957241345083,0.08857395918537667,-0.08062209044228137,-0.007800514774052381,-0.03638915618653083,0.0481088041068504,0.030304725063654454,0.015219710045118625,0.057236516806076526,0,0,-0.011452368591945926,0.056168662296414255,Thursday
2021-01-20,0.018482336378533925,0.2507853539741325,-0.344954708140755,-0.7319328841649763,0.785242759727348,1.3812957241345083,0.7295056157193722,-0.014305221513384824,0.04163251502250613,-0.014309129332034933,0.011708840214904748,0.03644077712382506,0.07548446697398738,0,0,0.04428697972337011,0.06252279481134586,Wednesday
2021-01-19,-0.655754905097177,0.018482336378533925,0.2507853539741325,-0.344954708140755,-0.7319328841649763,0.785242759727348,0.09517011664809619,-0.005276905493776489,0.028635410465580026,-0.00884056628701468,0.021116258213402263,0.03567280184299343,0.07660014682268915,0,0,-0.0015846605273237167,0.023769907379727485,Tuesday
2021-01-15,0.5751068432372326,-0.655754905097177,0.018482336378533925,0.2507853539741325,-0.344954708140755,-0.7319328841649763,-0.31575874958328815,0.03993291266699938,-0.02328877421135038,0.045933243800558556,-0.02529017155806342,0.01464382241400088,0.011981309199244363,0,1,-0.14640119259020234,0.005323679597512744,Friday
2021-01-14,1.4804701094937074,0.5751068432372326,-0.655754905097177,0.018482336378533925,0.2507853539741325,-0.344954708140755,-0.5910165484032296,0.0052870890650361805,0.013219469710157604,-0.0013219295223320209,0.030413625291638983,-0.10039630112462261,-0.0581241742795071,0,0,0.052847139631379596,0.1004095652677963,Thursday
2021-01-13,0.5951739738616478,1.4804701094937074,0.5751068432372326,-0.655754905097177,0.018482336378533925,0.2507853539741325,0.2878495787856509,0.01842105257805523,0.00789536009936455,-0.015788227123929608,0.0026314405182857295,0.013185254748869644,0.007921680052065757,0,0,0.09005687797047873,0.12376237625558245,Wednesday
2021-01-12,0.6696489088853996,0.5951739738616478,1.4804701094937074,0.5751068432372326,-0.655754905097177,0.018482336378533925,-0.013197487008772518,-0.015823619267656255,-0.014502880908544869,0.0039554876816684246,-0.007910349312980892,-0.030313813860729136,-0.04876570051254632,0,0,-0.0010559384133621433,0.021118766413473516,Tuesday
2021-01-11,-1.3374348001555594,0.6696489088853996,0.5951739738616478,1.4804701094937074,0.5751068432372326,-0.655754905097177,0.235543204936315,0.0721094183222744,0.00660144456609105,0.019808256061455847,0.007923930208549776,0.009245439990053925,0.04358564585667502,0,0,0.12832021974972652,0.174262026706143,Monday
2021-01-08,0.5162261716722402,-1.3374348001555594,0.6696489088853996,0.5951739738616478,1.4804701094937074,0.5751068432372326,0.13132321264841398,-0.020978104118099236,0.026229508082941763,0.0026230196877656763,-0.023601604990926162,-0.023596035947698366,-0.018352472549891266,0,1,0.1363970203423348,0.1547581576303003,Friday
2021-01-07,0.12113707320787481,0.5162261716722402,-1.3374348001555594,0.6696489088853996,0.5951739738616478,1.4804701094937074,0.8031060524248465,-0.020801576924984883,0.16983396429636488,-0.017141350387940357,-0.032162647863759754,0.0005272593197083597,0.1209796479979835,0,0,0.024798184987516247,0.06595261974898722,Thursday
2021-01-06,-0.17735260921854745,0.12113707320787481,0.5162261716722402,-1.3374348001555594,0.6696489088853996,0.5951739738616478,1.0961351087989317,-0.13769667136199704,0.04550930246626434,0.03749230084805946,-0.09898871007053282,0.053536056570375655,0.03747523946498056,0,0,0.12743287019038121,0.17133831296937496,Wednesday
2021-01-05,1.2543193753901105,-0.17735260921854745,0.12113707320787481,0.5162261716722402,-1.3374348001555594,0.6696489088853996,0.8747622927662745,-0.020185165229156293,0.045773984320028584,0.04900216338743385,-0.04897816302796273,0.016373611221445768,0.06215509039570748,0,0,-0.012926855605206226,0.04039642352981658,Tuesday
2021-01-04,0.08441806000755595,1.2543193753901105,-0.17735260921854745,0.12113707320787481,0.5162261716722402,-1.3374348001555594,-1.7578905314854512,0.0785971760435249,0.1193932652156415,-0.012209184061870363,-0.05558869794037958,-0.002684455364717851,0.048835393708706314,0,0,0.0460891961951148,0.14097871773165074,Monday
2020-12-31,-0.19297148920469812,0.08441806000755595,1.2543193753901105,-0.17735260921854745,0.12113707320787481,0.5162261716722402,0.5486673301908155,0.029407047218974757,0.03342826940693444,-0.0863307966598619,0.006626882117543447,-0.017819930459998856,-0.06411969013174725,0,1,0.0814551290138684,0.22468904629303463,Thursday
2020-12-30,-0.32508872207927475,-0.19297148920469812,0.08441806000755595,1.2543193753901105,-0.17735260921854745,0.12113707320787481,-0.12889020174689056,0.052392595181670644,0.0026868720129044877,0.029564329245507427,0.010751821096953844,-0.03713374746873478,0.005857566702810132,0,0,-0.0365660204046489,0.2876885436710812,Wednesday
2020-12-29,-0.40305579850413187,-0.32508872207927475,-0.19297148920469812,0.08441806000755595,1.2543193753901105,-0.17735260921854745,-0.6286279858063413,0.008080155076913748,0.03772161464589918,0.0,-0.04039968780576771,0.020203924929033116,0.017510068199761704,0,0,0.07591256596336218,0.11036933334916786,Tuesday
2020-12-28,0.5592478521896644,-0.40305579850413187,-0.32508872207927475,-0.19297148920469812,0.08441806000755595,1.2543193753901105,0.10221648368725529,0.009407337696109106,-0.001343887363117093,0.004031824638866095,-0.02149844137761248,-0.02552288339822261,-0.044329218391896484,0,0,0.038695114660152886,0.053743214955553016,Monday
2020-12-23,0.15423329819999199,0.5592478521896644,-0.40305579850413187,-0.32508872207927475,-0.19297148920469812,0.08441806000755595,-0.23073999669500636,0.04074315510947077,-0.02443991861829186,0.032597180365990575,-0.02308433936231226,0.0013579207867207654,-0.01357920759478185,0,1,-0.04734307394408989,0.07890512351309001,Wednesday
